Area,Year,Item,Area harvested,Production,Yield
United States of America,2022,Apricots,2546.0,26360.0,10353.5
United States of America,2022,Artichokes,1983.0,34450.0,17372.7
United States of America,2022,Asparagus,6556.0,34450.0,5254.7
United States of America,2022,Avocados,20935.0,142290.0,6796.8
United States of America,2022,Bananas,324.0,3515.69,10843.9
United States of America,2022,Barley,981370.0,3786660.0,3858.5
United States of America,2022,"Beans, dry",489480.0,1160375.0,2370.6
United States of America,2022,Blueberries,52286.0,351850.0,6729.3
United States of America,2022,"Broad beans and horse beans, green",16269.0,43669.23,2684.2
United States of America,2022,Buckwheat,82922.0,87379.98,1053.8
United States of America,2022,Cabbages,21287.0,997994.0,46882.8
United States of America,2022,Cantaloupes and other melons,21368.0,662586.0,31008.3
United States of America,2022,Carrots and turnips,30149.0,1454807.0,48253.9
United States of America,2022,Cauliflowers and broccoli,70861.0,1209654.0,17070.8
United States of America,2022,Cherries,35006.0,202570.0,5786.7
United States of America,2022,"Chick peas, dry",138280.0,167190.0,1209.1
United States of America,2022,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",18615.0,621512.0,33387.7
United States of America,2022,"Coffee, green",3035.0,3759.0,1238.6
United States of America,2022,"Cow peas, dry",3930.0,6895.0,1754.5
United States of America,2022,Cranberries,14771.0,364460.0,24674.0
United States of America,2022,Cucumbers and gherkins,34196.0,606376.0,17732.4
United States of America,2022,Dates,6313.0,58510.0,9268.2
United States of America,2022,Eggplants (aubergines),2650.0,98585.26,37196.7
United States of America,2022,Figs,2664.0,27939.78,10488.9
United States of America,2022,"Ginger, raw",19.0,663.79,34429.7
United States of America,2022,Grapes,363816.0,5409090.0,14867.7
United States of America,2022,Green corn (maize),148764.0,2753896.0,18511.8
United States of America,2022,Green garlic,11250.0,208063.0,18494.5
United States of America,2022,"Groundnuts, excluding shelled",559040.0,2513710.0,4496.5
United States of America,2022,"Hazelnuts, in shell",27519.0,70310.0,2555.0
United States of America,2022,Hempseed,2177.0,1102.0,506.2
United States of America,2022,Hop cones,24330.0,46200.0,1898.9
United States of America,2022,Kiwi fruit,1943.0,32660.0,16809.1
United States of America,2022,Lemons and limes,23351.0,959800.0,41103.2
United States of America,2022,"Lentils, dry",250500.0,256280.0,1023.1
United States of America,2022,Lettuce and chicory,137312.0,4450627.0,32412.5
United States of America,2022,Linseed,97930.0,108770.0,1110.7
United States of America,2022,Maize (corn),31851130.0,346739460.0,10886.3
United States of America,2022,"Mangoes, guavas and mangosteens",69.0,1376.27,19947.3
United States of America,2022,Millet,199510.0,207700.0,1041.1
United States of America,2022,Mustard seed,71100.0,44130.0,620.7
United States of America,2022,Oats,356130.0,837060.0,2350.4
United States of America,2022,Okra,1337.0,10446.71,7816.1
United States of America,2022,Olives,16997.0,78110.0,4595.5
United States of America,2022,"Onions and shallots, dry (excluding dehydrated)",54633.0,3178368.0,58176.7
United States of America,2022,Oranges,186603.0,3108020.0,16655.8
United States of America,2022,"Other beans, green",9668.0,31659.62,3274.6
United States of America,2022,Other berries and fruits of the genus vaccinium n.e.c.,3627.0,29434.49,8115.7
United States of America,2022,"Other citrus fruit, n.e.c.",1135.0,22305.31,19651.2
United States of America,2022,"Other fruits, n.e.c.",35.0,691.52,19494.7
United States of America,2022,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",185429.0,147970.0,798.0
United States of America,2022,"Other vegetables, fresh n.e.c.",11129.0,667348.0,59964.8
United States of America,2022,Papayas,283.0,5310.0,18763.3
United States of America,2022,Peaches and nectarines,37393.0,712160.0,19045.3
United States of America,2022,Pears,16471.0,587860.0,35690.6
United States of America,2022,"Peas, dry",359360.0,703840.0,1958.6
United States of America,2022,"Peas, green",50424.0,257491.0,5106.5
United States of America,2022,Pineapples,5614.0,168322.46,29984.1
United States of America,2022,"Pistachios, in shell",173207.0,400070.0,2309.8
United States of America,2022,Plums and sloes,19061.0,254470.0,13350.3
United States of America,2022,Pomelos and grapefruits,14974.0,339290.0,22658.6
United States of America,2022,Potatoes,371590.0,18236860.0,49077.9
United States of America,2022,"Pumpkins, squash and gourds",46054.0,1086173.0,23584.8
United States of America,2022,Rape or colza seed,879840.0,1739280.0,1976.8
United States of America,2022,Raspberries,6354.0,73070.0,11499.8
United States of America,2022,Rice,876960.0,7259340.0,8277.8
United States of America,2022,Rye,139620.0,316320.0,2265.6
United States of America,2022,Safflower seed,54030.0,73230.0,1355.4
United States of America,2022,"Seed cotton, unginned",2950030.0,8295012.24,2811.8
United States of America,2022,Sorghum,1849430.0,4769960.0,2579.2
United States of America,2022,Sour cherries,14002.0,109590.0,7826.7
United States of America,2022,Soya beans,34873760.0,116220720.0,3332.6
United States of America,2022,Spinach,27519.0,428804.0,15582.1
United States of America,2022,Strawberries,22784.0,1293650.0,56778.9
United States of America,2022,String beans,68919.0,687088.0,9969.5
United States of America,2022,Sugar beet,460330.0,29614140.0,64332.4
United States of America,2022,Sugar cane,376440.0,31453000.0,83553.8
United States of America,2022,Sunflower seed,647300.0,1273940.0,1968.1
United States of America,2022,Sweet potatoes,56657.0,1258266.0,22208.5
United States of America,2022,"Tangerines, mandarins, clementines",30433.0,667690.0,21939.7
United States of America,2022,Taro,133.0,1508.02,11299.7
United States of America,2022,Tomatoes,110076.0,10234317.0,92975.0
United States of America,2022,"True hemp, raw or retted",2772.0,9539.0,3441.2
United States of America,2022,Unmanufactured tobacco,80240.0,198570.0,2474.7
United States of America,2022,"Walnuts, in shell",161876.0,685830.0,4236.8
United States of America,2022,Watermelons,41845.0,1620935.0,38736.6
United States of America,2022,Wheat,14360420.0,44897830.0,3126.5
United States of America,2023,"Almonds, in shell",558472.0,1791690.0,3208.2
United States of America,2023,Apples,120233.0,5151680.0,42847.5
United States of America,2023,Apricots,2404.0,32500.0,13519.1
United States of America,2023,Artichokes,1740.0,35108.0,20177.0
United States of America,2023,Asparagus,6354.0,35108.0,5525.3
United States of America,2023,Avocados,21117.0,116890.0,5535.4
United States of America,2023,Bananas,320.0,3536.81,11042.2
United States of America,2023,Barley,1033980.0,4028680.0,3896.3
United States of America,2023,"Beans, dry",460910.0,1071613.0,2325.0
United States of America,2023,Blueberries,51315.0,333660.0,6502.2
United States of America,2023,"Broad beans and horse beans, green",16265.0,43511.53,2675.1
United States of America,2023,Buckwheat,83465.0,86679.82,1038.5
United States of America,2023,Cabbages,20922.0,963068.0,46031.4
United States of America,2023,Cantaloupes and other melons,20963.0,597585.0,28506.7
United States of America,2023,Carrots and turnips,26629.0,1331702.0,50009.5
United States of America,2023,Cauliflowers and broccoli,62605.0,1056734.0,16879.4
United States of America,2023,Cherries,35208.0,321420.0,9129.2
United States of America,2023,"Chick peas, dry",145360.0,214190.0,1473.5
United States of America,2023,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",18616.0,576743.0,30981.0
United States of America,2023,"Coffee, green",2995.0,3121.0,1042.1
United States of America,2023,"Cow peas, dry",7280.0,12927.0,1775.7
United States of America,2023,Cranberries,14447.0,367860.0,25462.7
United States of America,2023,Cucumbers and gherkins,33144.0,646641.0,19510.0
United States of America,2023,Dates,5989.0,44500.0,7430.3
United States of America,2023,Eggplants (aubergines),2654.0,98706.12,37194.0
United States of America,2023,Figs,2665.0,27744.35,10412.1
United States of America,2023,"Ginger, raw",19.0,661.79,34202.1
United States of America,2023,Grapes,360579.0,5361010.0,14867.8
United States of America,2023,Green corn (maize),145486.0,2828762.0,19443.5
United States of America,2023,Green garlic,10846.0,182344.0,16812.1
United States of America,2023,"Groundnuts, excluding shelled",636980.0,2671670.0,4194.3
United States of America,2023,"Hazelnuts, in shell",30756.0,85460.0,2778.6
United States of America,2023,Hempseed,1613.0,1409.0,873.5
United States of America,2023,Hop cones,21980.0,47190.0,2147.0
United States of America,2023,Kiwi fruit,1943.0,24860.0,12794.6
United States of America,2023,Lemons and limes,24039.0,1012420.0,42115.7
United States of America,2023,"Lentils, dry",211650.0,260450.0,1230.6
United States of America,2023,Lettuce and chicory,134358.0,4712305.0,35072.8
United States of America,2023,Linseed,64750.0,75210.0,1161.5
United States of America,2023,Maize (corn),35010950.0,389694460.0,11130.6
United States of America,2023,"Mangoes, guavas and mangosteens",75.0,1500.0,20000.0
United States of America,2023,Millet,231480.0,443890.0,1917.6
United States of America,2023,Mustard seed,96360.0,67720.0,702.8
United States of America,2023,Oats,336300.0,828010.0,2462.1
United States of America,2023,Okra,1342.0,10540.48,7853.5
United States of America,2023,Olives,16188.0,110220.0,6808.7
United States of America,2023,"Onions and shallots, dry (excluding dehydrated)",54107.0,3315421.0,61275.3
United States of America,2023,Oranges,170051.0,2256170.0,13267.6
United States of America,2023,"Other beans, green",9626.0,31635.9,3286.7
United States of America,2023,Other berries and fruits of the genus vaccinium n.e.c.,3609.0,29433.93,8155.8
United States of America,2023,"Other citrus fruit, n.e.c.",1141.0,22609.3,19812.0
United States of America,2023,"Other fruits, n.e.c.",35.0,686.9,19420.5
United States of America,2023,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",182920.0,155850.0,852.0
United States of America,2023,"Other vegetables, fresh n.e.c.",10886.0,628384.0,57724.0
United States of America,2023,Papayas,263.0,4650.0,17680.6
United States of America,2023,Peaches and nectarines,36301.0,665910.0,18344.1
United States of America,2023,Pears,15702.0,603730.0,38449.2
United States of America,2023,"Peas, dry",380810.0,820370.0,2154.3
United States of America,2023,"Peas, green",46944.0,237270.0,5054.3
United States of America,2023,Pineapples,5603.0,168208.2,30020.2
United States of America,2023,"Pistachios, in shell",186967.0,675850.0,3614.8
United States of America,2023,Plums and sloes,18940.0,342000.0,18057.0
United States of America,2023,Pomelos and grapefruits,13193.0,296650.0,22485.4
United States of America,2023,Potatoes,388580.0,19992090.0,51449.1
United States of America,2023,"Pumpkins, squash and gourds",42250.0,998008.0,23621.5
United States of America,2023,Rape or colza seed,942650.0,1894950.0,2010.2
United States of America,2023,Raspberries,5989.0,62640.0,10459.2
United States of America,2023,Rice,1154990.0,9901510.0,8572.8
United States of America,2023,Rye,130310.0,263540.0,2022.4
United States of America,2023,Safflower seed,50990.0,59230.0,1161.6
United States of America,2023,"Seed cotton, unginned",2858970.0,8128031.49,2843.0
United States of America,2023,Sorghum,2474680.0,8071090.0,3261.5
United States of America,2023,Sour cherries,13638.0,90810.0,6658.6
United States of America,2023,Soya beans,33348650.0,113343420.0,3398.7
United States of America,2023,Spinach,29542.0,422952.0,14317.0
United States of America,2023,Strawberries,22986.0,1250100.0,54385.3
United States of America,2023,String beans,62363.0,641725.0,10290.2
United States of America,2023,Sugar beet,456210.0,31956490.0,70047.8
United States of America,2023,Sugar cane,376970.0,29897180.0,79309.2
United States of America,2023,Sunflower seed,512940.0,1026720.0,2001.6
United States of America,2023,Sweet potatoes,51112.0,1137882.0,22262.5
United States of America,2023,"Tangerines, mandarins, clementines",30756.0,880880.0,28640.9
United States of America,2023,Taro,133.0,1498.48,11224.7
United States of America,2023,Tomatoes,122135.0,12370057.0,101281.8
United States of America,2023,"True hemp, raw or retted",4899.0,22255.0,4542.8
United States of America,2023,Unmanufactured tobacco,75930.0,196160.0,2583.4
United States of America,2023,"Walnuts, in shell",155806.0,747520.0,4797.8
United States of America,2023,Watermelons,40955.0,1682669.0,41085.8
United States of America,2023,Wheat,15083610.0,49313930.0,3269.4
Uruguay,2019,Apples,2275.0,42322.0,18603.1
Uruguay,2019,Barley,167300.0,637800.0,3812.3
Uruguay,2019,"Beans, dry",4860.0,3086.19,635.1
Uruguay,2019,"Broad beans and horse beans, dry",352.0,685.71,1947.0
Uruguay,2019,Cabbages,401.0,3816.45,9507.0
Uruguay,2019,Canary seed,3646.0,3776.57,1035.8
Uruguay,2019,Cantaloupes and other melons,111.0,2366.99,21395.0
Uruguay,2019,Carrots and turnips,1163.0,25786.57,22163.6
Uruguay,2019,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",218.0,13252.98,60781.7
Uruguay,2019,Grapes,6144.0,86229.0,14034.7
Uruguay,2019,Green corn (maize),146.0,1020.94,6983.9
Uruguay,2019,Green garlic,168.0,878.22,5241.4
Uruguay,2019,"Groundnuts, excluding shelled",3379.0,1817.21,537.8
Uruguay,2019,Lemons and limes,2582.0,47422.0,18366.4
Uruguay,2019,Linseed,4250.0,5325.17,1253.0
Uruguay,2019,Maize (corn),107000.0,816000.0,7626.2
Uruguay,2019,Oats,15589.0,34816.0,2233.4
Uruguay,2019,Olives,7300.0,20000.0,2739.7
Uruguay,2019,"Onions and shallots, dry (excluding dehydrated)",1358.0,31824.14,23434.3
Uruguay,2019,Oranges,6107.0,115688.0,18943.5
Uruguay,2019,"Other beans, green",333.0,1065.84,3203.1
Uruguay,2019,"Other fruits, n.e.c.",642.0,4874.48,7588.3
Uruguay,2019,"Other vegetables, fresh n.e.c.",1969.0,38859.44,19736.8
Uruguay,2019,Peaches and nectarines,1296.0,12832.0,9901.2
Uruguay,2019,Pears,637.0,11004.0,17274.7
Uruguay,2019,"Peas, dry",1288.0,2745.19,2131.2
Uruguay,2019,Plums and sloes,246.0,2560.0,10406.5
Uruguay,2019,Pomelos and grapefruits,73.0,790.0,10821.9
Uruguay,2019,Potatoes,4053.0,94400.0,23291.4
Uruguay,2019,"Pumpkins, squash and gourds",2224.0,25971.01,11679.8
Uruguay,2019,Quinces,180.0,4287.0,23816.7
Uruguay,2019,Rape or colza seed,55000.0,90700.0,1649.1
Uruguay,2019,Rice,145000.0,1200000.0,8275.9
Uruguay,2019,Sorghum,32000.0,145000.0,4531.3
Uruguay,2019,Soya beans,966000.0,2828000.0,2927.5
Uruguay,2019,Sugar cane,6500.0,416900.0,64138.5
Uruguay,2019,Sunflower seed,1000.0,1000.0,1000.0
Uruguay,2019,Sweet potatoes,8611.0,81732.61,9492.1
Uruguay,2019,"Tangerines, mandarins, clementines",5346.0,78744.0,14729.5
Uruguay,2019,Tomatoes,473.0,36024.07,76214.6
Uruguay,2019,Unmanufactured tobacco,809.0,3239.26,4001.7
